Company Name,GICS Sector Name,Year,ESG,E,S,G,ROE,ROA,Q_Ratio
Avanza Bank Holding AB,Financials,2022,53.7326658487696,31.4788837981659,58.4913359736821,60.0079389734562,0.36762,0.00757,2.862527365838813
Aviva PLC,Financials,2022,69.5060358355955,94.781698215393,66.2876703192692,81.2193833048841,0.10599,0.0034000000000000002,0.026245935598902766
BE Semiconductor Industries NV,Information Technology,2022,69.2052513320436,64.3047344257536,71.7512759074295,70.8849310702048,0.33729,0.17428999999999997,29.489928280597987
BNP Paribas SA,Financials,2022,56.1555331135738,96.4370738784684,94.6968641821546,90.0136283469617,0.09148999999999999,0.0043,0.041701626292479504
BOC Hong Kong Holdings Ltd,Financials,2022,73.4955982445148,92.7387937763212,73.8559507629318,69.1780821917808,0.08779999999999999,0.0074,0.2676685608401487
Baloise Holding AG,Financials,2022,38.8793997421867,62.3995849351146,30.6224570131855,47.9093780746725,0.09269,0.012587740568553815,0.15367011071636927
Banca Generali SpA,Financials,2022,62.2019340743361,64.6806633620961,56.1982681012433,81.0471794871795,0.2858,0.0199,0.9182659609533664
Banca Mediolanum SpA,Financials,2022,69.4447088997881,74.3331936096715,77.4239945128379,64.7005128205128,0.2981,0.0109,0.24910958616147236
Banca Monte dei Paschi di Siena SpA,Financials,2022,67.8088990114413,83.7715722394502,68.7329963732541,64.0605128205129,0.23,0.0169,0.02028095181540599
Banca Popolare Di Sondrio SpA,Financials,2022,47.1646876706873,86.8884755372757,50.0153799955662,31.2574358974359,0.128,0.02342677144025509,0.13879451292088693
Banco BPM SpA,Financials,2022,74.1783785402944,94.3196293469897,77.6319751845105,61.9312820512821,0.09007299567491125,0.006500000000000001,0.08837623229827189
Banco Bilbao Vizcaya Argentaria SA,Financials,2022,91.1887054671794,95.4517537842177,88.5045954977389,93.7829218106996,0.157,0.0108,0.09756102369584552
Banco Comercial Portugues SA,Financials,2022,78.9182074253228,88.6849680745501,84.4469014354037,67.5555555555556,0.16,0.01,0.04387893612712525
Banco Santander SA,Financials,2022,58.7587392173121,96.6052580078486,95.4230645421423,77.9238683127572,0.1191,0.0069,0.0613471226590521
Banco de Sabadell SA,Financials,2022,83.4116208474814,95.1565594527945,94.34451301283,89.5288065843622,0.09480000000000001,0.0055000000000000005,0.06957777084198996
Bank Hapoalim BM,Financials,2022,76.92306043659,89.8378116125691,87.4993233050054,64.6335697399527,0.15,0.0109,0.18194762947701326
Bank Leumi Le Israel BM,Financials,2022,78.5325336095492,81.1775872152257,80.4585368722721,81.5130023640662,0.11900000000000001,0.0098,0.1816271990613031
Bank of America Corp,Financials,2022,50.1743766151327,92.5580566203138,94.0305216183075,70.2084752609113,0.10800000000000001,0.009300000000000001,0.08378701417366032
Bank of Ireland Group PLC,Financials,2022,57.6659725097784,71.9830634004164,65.8821884461141,47.3111111111111,0.14709,0.01034,0.04875562860006774
Bank of Montreal,Financials,2022,77.6130524549668,95.880380181832,89.1637537282653,64.1629444597331,0.141,0.0070999999999999995,0.2517274485037121
Bank of New York Mellon Corp,Financials,2022,47.5904280019681,89.7423952847779,80.8068798849608,63.2966990130736,0.111,0.0098,0.09766408976327044
Bank of Nova Scotia,Financials,2022,79.3569656432078,95.7226877399697,91.1607590340821,57.1490011784048,0.13,0.005699999999999999,0.1750517707534895
Bankinter SA,Financials,2022,80.3541259349364,95.3808754317667,78.3466642836878,77.6769547325103,0.16329999999999997,0.0077,0.0945628658420047
Banque Cantonale Vaudoise,Financials,2022,73.5485852508779,73.3881224829013,81.7259483824165,70.5174253016416,0.124,0.019811566005095656,0.4093171818239359
Barclays PLC,Financials,2022,46.6417841012691,95.3949612490137,86.7614881770137,84.1873766520442,0.07187,0.0034000000000000002,0.015173121091424968
Beazley PLC,Financials,2022,65.2002715366092,69.3909828567451,48.3690476862824,89.6863025700024,0.3,0.07139999999999999,1.2107904387199513
Bechtle AG,Information Technology,2022,71.7515682974841,39.133318912683,85.4691834706164,69.754390036358,0.16190000000000002,0.0732,11.367583905301313
Berkshire Hathaway Inc,Financials,2022,24.3562267291779,35.4218461337711,21.575654152446,12.6528058523438,0.15810000000000002,0.037000000000000005,0.726082039360772
BlackRock Inc,Financials,2022,73.9872036228366,95.5318098309534,79.2096199826277,71.1922021195216,0.1477,0.0473,0.9801509115078929
Blackstone Inc,Financials,2022,32.2207373077821,35.3771425722818,67.9546073454186,4.79199183330768,0.2426,0.0719,4.672390323626472
Broadcom Inc,Information Technology,2022,54.4688082720163,81.290177362614,78.3715752106557,64.2151784284732,0.7870900000000001,0.2516,235.70677047643213
Brookfield Corp,Financials,2022,71.2464296567148,85.3151422118796,58.5352387480185,81.0184734364967,0.1183,0.0103,1.6156865789515573
Brown & Brown Inc,Financials,2022,34.6624840425445,24.3586629180944,42.7143415460327,33.8131087188793,0.1549,0.05301544002042544,1.3597532662167247
CGI Inc,Information Technology,2022,59.2526245957955,73.2668936691211,84.0198637947259,33.7827148471955,0.21559,0.10849,7.548161587296044
CME Group Inc,Financials,2022,59.2986830476845,30.4371911604182,69.3536333666031,63.0838547373202,0.1188,0.022090000000000002,0.5845049684078082
Cadence Design Systems Inc,Information Technology,2022,76.0538265383758,68.9966186352726,90.3418280729271,65.899410104511,0.45679000000000003,0.25989,13.070225693982053
CaixaBank SA,Financials,2022,84.9717873804689,90.1640226642447,85.346073085286,86.2890946502058,0.132,0.006999999999999999,0.6250493399012732
Canadian Imperial Bank of Commerce,Financials,2022,60.480065946337,90.7754475569757,90.5677938468654,61.5904584488805,0.133,0.0067,0.1655691398633719
Canon Inc,Information Technology,2022,76.829223872205,83.2183441558442,87.5938281901585,50.4584643920415,0.08199999999999999,0.050300000000000004,0.9008335829817428
Capgemini SE,Information Technology,2022,59.966416365602,78.565200844997,89.8198623725694,43.3405483405483,0.2113,0.085,3.1289568021085534
Capital One Financial Corp,Financials,2022,74.1564015356056,77.9745833684498,76.5365498719348,76.0419080089536,0.091,0.0103,0.10436862253695157
Carlyle Group Inc,Financials,2022,39.1127096808433,70.4570875892582,57.4313564212659,17.3723593621971,0.19269999999999998,0.05519,4.541756873258229
Celestica Inc,Information Technology,2022,81.7568600289584,88.2580746590569,84.5529493675926,70.2761842263102,0.1696,0.0508,0.744319079834379
Charles Schwab Corp,Financials,2022,54.858349864489,32.1617896623469,69.2124199047168,53.1636742839263,0.16,0.01179,0.2542554297945164
Check Point Software Technologies Ltd,Information Technology,2022,71.2250485159518,63.3756093499761,68.6109540120167,75.8628841607565,0.34679000000000004,0.1746,8.59070311641283
Chiba Bank Ltd,Financials,2022,35.1732044662838,59.5937746344784,32.3700843718497,35.5049141749723,0.055999999999999994,0.004,0.07068123060749049
Chubb Ltd,Financials,2022,45.0339145079873,64.1450045552113,53.3382426005589,59.0967842162498,0.1378325239047507,0.0383,0.39970919685107636
Cincinnati Financial Corp,Financials,2022,54.3000923707626,50.891086017055,55.2114687121956,64.1381529584248,0.08410000000000001,0.029051847782965608,0.4953972568952333
Cisco Systems Inc,Information Technology,2022,82.5861984390083,70.8010521281684,93.4052845803519,78.5655739420444,0.3799,0.1632,2.015540108702038
Citigroup Inc,Financials,2022,49.8113389943715,91.6480474819757,81.0107872544949,90.0902607072258,0.043,0.0038,0.0408195948118817
Cognizant Technology Solutions Corp,Information Technology,2022,79.8660028980883,77.9699484435581,78.3250650042198,81.7937160485688,0.18,0.1265,2.0490012227116807
Comet Holding AG,Information Technology,2022,56.8373763472387,42.8134005550329,66.0301283517224,65.1097302055823,0.049,0.1545961865010779,21.775827256691635
Commerzbank AG,Financials,2022,52.4423049839891,92.6304148017581,71.9216466399599,76.8022356308502,0.077,0.0045000000000000005,0.018347626091550762
Commonwealth Bank of Australia,Financials,2022,58.1137105008471,94.6883154373627,90.3903577013913,89.9425059382984,0.14,0.0086,0.46542098608433563
Computacenter PLC,Information Technology,2022,60.5828638849235,32.7549050239944,61.6615004080725,68.0024256482685,0.2446,0.06549,2.914876757272541
Concordia Financial Group Ltd,Financials,2022,58.9041888803132,56.8529789420543,62.8883068147183,53.0918158607112,0.05,0.00226,0.058614801174562095
Constellation Software Inc,Information Technology,2022,21.679874959331,7.77576853526221,22.7415411912566,24.9695740365112,0.7279004329004329,7.209832076452648,281.72969410914766
Corning Inc,Information Technology,2022,64.5643935308574,53.5166697169486,68.836349007804,74.2984827222468,0.12419000000000001,0.05049000000000001,0.9115500022999999
Credit Agricole SA,Financials,2022,66.9800869289682,97.5426916089446,69.2705843579651,52.2005772005772,0.08332161044368795,0.0027,0.026030100885523287
DBS Group Holdings Ltd,Financials,2022,57.6086303285632,95.6330194887147,67.1839703323477,72.6041666666667,0.18,0.0138,0.5092766113372206
Daiwa Securities Group Inc,Financials,2022,75.1296864542037,95.1250713969735,59.4199585034785,82.593899963086,0.046,0.0024,0.08338948537007419
Danske Bank A/S,Financials,2022,50.209551631332,94.3285567076586,60.6737783842876,89.4578134284017,0.127,0.005600000000000001,0.04747637481029371
Dassault Systemes SE,Information Technology,2022,65.1555875210027,76.7571717473291,95.0419390284822,35.971620971621,0.21100000000000002,0.1106,28.37110896212066
Descartes Systems Group Inc,Information Technology,2022,38.735923236812,8.94681183454707,48.7764041423218,39.0266869888581,0.0992,0.08310000000000001,100.19571009184891
Deutsche Bank AG,Financials,2022,44.5126693685121,91.0263156765144,87.7965287563222,65.3875609190067,0.07,0.0036,0.013314362652288367
Deutsche Boerse AG,Financials,2022,71.2922787365046,78.0100457928235,64.8041947422865,78.4329310744952,0.1857,0.02719,0.45574428468705047
Disco Corp,Information Technology,2022,32.1635675673942,42.2297665468641,28.264635042039,26.5173674588665,0.259,0.257,31.834787117682446
Discover Financial Services,Financials,2022,61.8167189201217,37.231806541472,62.0141967977767,77.7355055970481,0.21,0.0202,0.9669480902935339
Dnb Bank ASA,Financials,2022,66.3287975420107,88.8715893633535,73.780747502943,47.6458783575177,0.159,0.0127,0.15520727535038786
Enphase Energy Inc,Information Technology,2022,49.4104526756777,58.7645001371635,56.7589662447258,33.4128441711063,0.6779000000000001,0.18960000000000002,47735.1261434918
Entegris Inc,Information Technology,2022,44.9205544840296,17.7114686330373,53.9312194414521,62.7038603254733,0.12039,0.042089999999999995,15.542292328781945
Erste Group Bank AG,Financials,2022,76.0556365274131,88.3875976182345,77.6250954528471,72.8703703703704,0.172,0.0091,0.07265986296468656
Eurazeo SE,Financials,2022,55.6953417295277,64.1221190514751,65.9436412968172,45.7792207792208,0.21,0.13512824388724165,0.4082346611328065
Everest Group Ltd,Financials,2022,52.7397381444761,35.6526210176081,38.2521037353859,80.3261225827598,0.20309000000000002,0.04919,0.31057280750460536
Exor NV,Financials,2022,41.1250630173534,15.1126932052991,57.0173848646936,51.5033070364173,0.22613,0.3722361990926878,1.8835891018119444
F5 Inc,Information Technology,2022,69.4044823249594,55.4886352029976,83.2789421443351,61.6935007895621,0.26769,0.134,2.03615064531536
Factset Research Systems Inc,Financials,2022,74.2475222071453,61.2504801193921,65.8078353154263,94.1294960302137,0.3834,0.1422,4.5847764340050094
Fair Isaac Corp,Information Technology,2022,44.0154414678279,22.1132661971944,50.6395057179345,44.8981417821185,-0.6712,0.33149,18.351771872237396
Fairfax Financial Holdings Ltd,Financials,2022,26.1754130901376,20.2462089182028,40.5914009439392,16.5043948613928,0.2571,0.0553,0.9022781145551898
Fidelity National Financial Inc,Financials,2022,46.9592205580927,59.8333696880209,51.0387294824381,44.154917417771,0.15359,0.0132,1.9127213030020145
Fidelity National Information Services Inc,Financials,2022,57.0315339962391,55.3917050691244,93.5698005698006,26.9109443036941,0.0863,0.03379,0.6474176397880778
Fifth Third Bancorp,Financials,2022,68.3162468639101,79.5267717177612,78.7382510385134,56.1649258627889,0.1475,0.0113,0.10946462798773383
First Citizens BancShares Inc (Delaware),Financials,2022,22.4742123589152,17.2679486871886,24.8502729760274,27.639936667598,0.1494,0.0134,1.3012918125161597
First Solar Inc,Information Technology,2022,46.6679586653172,61.4494748598973,81.1890035070415,73.0072059966953,0.13269,0.08929000000000001,1.7758694094161078
Fiserv Inc,Financials,2022,59.4698262453004,56.3694624165147,51.0257268327886,72.4297635081044,0.15269,0.05299,0.8771995875612278
Franklin Resources Inc,Financials,2022,45.9063232215714,71.1996604061716,60.5444871863229,31.3623242321783,0.17600000000000002,0.0458,0.4900783448368591
Fujifilm Holdings Corp,Information Technology,2022,78.1328372729985,81.3646073104545,75.0104199283278,77.714139596407,0.07,0.054189999999999995,0.9679112936157853
Fujitsu Ltd,Information Technology,2022,81.844756583504,68.458225667528,91.8454317923602,77.2490233173373,0.135,0.06519,0.965382791725955
Gartner Inc,Information Technology,2022,75.5168679672348,46.4013266998342,71.273390948265,87.9056355582346,1.9881,0.1193,4.487463226626002
Gen Digital Inc,Information Technology,2022,74.1339943536745,74.6260719769314,71.3636467304043,76.3922427780021,1.06409,0.09788999999999999,0.9168572434564495
Gjensidige Forsikring ASA,Financials,2022,68.1024580494839,78.4155896978894,58.3095584757675,81.3044149428836,0.17149999999999999,0.029900000000000003,1.223737970139959
Global Payments Inc,Financials,2022,43.5394675719379,45.3008406120899,51.8833293287667,31.6449053101059,0.12039,0.057190000000000005,0.6539296759161614
Globe Life Inc,Financials,2022,62.7111996435804,63.9055732046688,66.9799806073429,63.5793376468853,0.21879,0.03659854327214385,0.4083964651158214
Goldman Sachs Group Inc,Financials,2022,44.8271503148459,96.0488267335902,74.4911425837379,95.0950012191383,0.075,0.0033,0.07663551720905412
Great-West Lifeco Inc,Financials,2022,46.5056815541631,66.583667672169,49.0046708258629,45.6510157567547,0.139,0.0052,0.29849323120778243
Groep Brussel Lambert NV,Financials,2022,70.4627791740747,60.3972739361702,81.3484544070571,73.7607733519683,0.1158,0.08753106046856689,0.5382670142991125
HP Inc,Information Technology,2022,58.1057453653901,61.9424081898824,79.9891612437458,83.9488804334063,-1.6454,0.08669,0.8057576124313588
HSBC Holdings PLC,Financials,2022,45.3639588706245,93.5235825736303,66.4085763308217,73.5093643117925,0.13041,0.00791,0.08371720099620315
Halma PLC,Information Technology,2022,61.985064350984,48.6876328390396,57.7831112353818,83.8238411917478,0.1923,0.1158,18.245164424811044
Hang Seng Bank Ltd,Financials,2022,72.4439911793809,89.9557836354405,71.7278160529071,66.62100456621,0.113,0.01,0.259012158352442
Hannover Rueck SE,Financials,2022,72.4608903492953,74.720561403378,79.4475130748754,66.8053299296047,0.2003,0.02379,0.5282176812677428
Hargreaves Lansdown PLC,Financials,2022,56.9299592307176,38.2542787663654,49.8754224159915,72.107398850779,0.54903,0.29864999999999997,30.30900355705869
Hartford Insurance Group Inc,Financials,2022,81.6903760169089,82.9393774710312,79.6863315976545,85.8287053170126,0.19109,0.14779,0.31487208615056006
Helvetia Holding AG,Financials,2022,62.6076561201027,70.8864935189225,62.7739211200687,65.9005748019264,0.07309,0.01192263290863065,0.27973091064676986
Hexagon AB,Information Technology,2022,52.9727587393075,65.7385202786003,66.5548029357112,21.6633875254565,0.1191,0.0709,11.507402712813596
Hiscox Ltd,Financials,2022,62.6611208407085,43.9560254321236,47.195916182025,92.0487428009552,0.24928999999999998,0.0575,0.894602962321088
Hong Kong Exchanges and Clearing Ltd,Financials,2022,69.1253109236299,67.873908810796,73.7569890993131,72.2831050228311,0.23472,0.03169,8.364218248886294
Huntington Bancshares Inc,Financials,2022,74.0316479096818,85.4214414749522,77.9931545283051,67.7677944480548,0.11199999999999999,0.0104,0.09726836204089391
IG Group Holdings PLC,Financials,2022,56.0353965836649,26.5878911033115,61.2901754088411,64.0498505014981,0.18059,0.5117283781011579,4.08880175471963
IGM Financial Inc,Financials,2022,73.8276934335997,91.1714642449208,78.786675229786,66.5253992111038,0.1277,0.0437,1.0000671255623226
ING Groep NV,Financials,2022,75.8256059544764,92.0339743654837,68.751820522966,82.9982468722608,0.1441,0.0075,0.032268884105434166
IP Group PLC,Financials,2022,64.8519175251754,58.4709348504062,62.3523499240554,70.9653799506764,-0.24715929651878193,-1.8516689322746525,3.510479890817954
Inficon Holding AG,Information Technology,2022,54.3729510128822,56.5402703218086,47.456654677959,60.8402008146254,0.3423,0.2227,18.038920994172386
Infineon Technologies AG,Information Technology,2022,75.9862856435258,76.2783903116112,81.2380828010208,66.9702947319564,0.2167,0.12519,3.8438756524593516
Infratil Ltd,Financials,2022,34.0366261781976,56.2004276331986,43.1165045561101,22.6382047071702,0.12289,0.048600000000000004,5.034182104448196
Insurance Australia Group Ltd,Financials,2022,56.3530927573938,66.4053836631356,86.7019804617931,77.0587133896487,0.07059,0.0131,0.7348575989914692
Intact Financial Corp,Financials,2022,51.155569523681,68.3563750585714,54.3921226568618,48.9192192891467,0.1305,0.17059452175741505,3.0812713674023477
Intel Corp,Information Technology,2022,61.8121110886913,89.9712488040201,89.8727659801391,91.3643596175359,0.04269,0.023700000000000002,1.1058714217108971
Interactive Brokers Group Inc,Financials,2022,32.6922891427907,36.0245185227337,40.6753878916945,31.6449053101059,0.12140000000000001,0.005,1.0946975952882056
Intercontinental Exchange Inc,Financials,2022,69.9805406951,65.7415703581138,57.6008299663499,84.8382522684867,0.1311,0.0192,0.5401714856087416
Intermediate Capital Group PLC,Financials,2022,59.0086141693266,65.0387826776425,73.2151887666364,50.4571039281439,0.11489,0.0256,2.1681468873130574
International Business Machines Corp,Information Technology,2022,50.1748403828451,78.2606046632647,95.1148956562648,54.0186617105818,0.39890000000000003,0.06759,1.1042549516977098
Intesa Sanpaolo SpA,Financials,2022,83.8334632550971,97.6244580602806,94.45177281736,90.7374358974359,0.12279999999999999,0.008,0.13852712261994382
Intuit Inc,Information Technology,2022,66.6082663628021,79.3394777265745,90.4814814814815,77.9378197621791,0.2421,0.147,6.298358462203024
Invesco Ltd,Financials,2022,74.3150968670659,71.9235539746286,72.04516397305,81.3410991636798,0.0424,0.0235,0.2771862139836454
Investec PLC,Financials,2022,61.5025479454035,93.352467866203,67.6333631087417,46.8978312201123,0.14,0.0106,0.15396422224915338
Investor AB,Financials,2022,73.2405115669125,70.8859707446808,73.8427196409221,75.3405129267198,0.19204000000000002,0.45933569738951185,2.683398724299839
Israel Discount Bank Ltd,Financials,2022,66.0278113945774,74.4815121105995,80.5270463182413,49.3617021276596,0.15714,0.0109,0.18277874566422647
JPMorgan Chase & Co,Financials,2022,44.3551415478636,89.8958107332139,76.4639718201243,80.9860317101528,0.17,0.013000000000000001,0.1268930709231554
Jabil Inc,Information Technology,2022,73.0406911694825,80.7444416754992,69.8619962058331,66.4694017222813,0.4409,0.0599,0.8437851477244646
Jack Henry & Associates Inc,Financials,2022,58.4362724778447,32.1111030996387,63.2324539002954,62.2037781775296,0.24519,0.14019,4.2904120477708405
Japan Exchange Group Inc,Financials,2022,52.4349134905605,55.0753260265832,52.1111591613733,55.4506198474222,0.147,0.14903,4.933611950596706
Julius Baer Gruppe AG,Financials,2022,68.5849809394174,85.750510639238,64.3041613171609,71.4930350577391,0.0758,0.004699999999999999,0.4482571659672538
Juniper Networks Inc,Information Technology,2022,74.2440419153832,92.7650247090706,70.4816917847621,67.4693645725743,0.1642,0.0782,0.9875760635520303
Jyske Bank A/S,Financials,2022,45.8068735406355,81.0975977012006,40.3635275024976,42.9404448346503,0.14779,0.0077,0.16190485233711516
KLA Corp,Information Technology,2022,55.8743644200981,44.940285512285,57.5677515332688,66.2011703727424,1.6466900000000002,0.26678999999999997,5.615083194009355
Kbc Groep NV,Financials,2022,59.5087344783549,90.3287182668163,76.0474888976989,24.9953412532029,0.16,0.0097,0.06297857372867119
KeyCorp,Financials,2022,74.1273068263897,73.896911053714,76.9697646503857,76.9952846033824,0.0721,0.005,0.0716065230076322
Keyence Corp,Information Technology,2022,33.9022467528318,41.5354804801203,34.1252028786783,23.7375071043566,0.156,0.20600000000000002,31.44050224445713
Kinnevik AB,Financials,2022,65.5418589900741,48.4230648096305,75.7836409949478,76.8033550792172,-0.0943,-0.0857,0.4258918298004584
Kyocera Corp,Information Technology,2022,72.6020370471839,85.6764144646148,57.241724910863,72.245684552205,0.043,0.032,1.3424064245722347
LPL Financial Holdings Inc,Financials,2022,70.1253866363472,88.2995079072054,75.8849298870477,61.8979576032893,0.5765,0.1232,6.152807703421287
Lagercrantz Group AB,Information Technology,2022,35.0269372515615,50.1790633608816,26.4266111337895,25.8801617709664,0.28949,0.1065,27.62234077838496
Lam Research Corp,Information Technology,2022,79.1846931850377,72.1960254150838,86.1485317681,76.0807608469296,0.6404900000000001,0.25789,5.474750333610324
Lancashire Holdings Ltd,Financials,2022,54.0556637897477,35.1905933333582,39.1319523635789,82.8648686613289,0.2316,0.07429000000000001,1.165658479714657
Lasertec Corp,Information Technology,2022,40.7830824071019,37.8763390065184,40.2908462815322,45.083364094992,0.508,0.28300000000000003,182.70518651554198
Legal & General Group PLC,Financials,2022,78.3022944553435,89.3153079236741,61.1009934400619,88.7540492425305,0.09699999999999999,0.0009,0.04478530740925618
Lion Finance Group PLC,Financials,2022,60.2067532364876,68.0032254110994,54.073973984501,72.2298660281413,0.299,0.04589000000000001,3.2564534765091744
Lloyds Banking Group PLC,Financials,2022,57.1315149968859,97.4657085214392,83.1121341577154,85.5012798568306,0.1107,0.006,0.05736030715748294
Logitech International SA,Information Technology,2022,73.65611788292,62.921436088266,73.2708166044275,83.9060906090609,0.2262,0.1588,15.521847746278748
London Stock Exchange Group PLC,Financials,2022,69.2561604464617,78.7747657198733,84.4189532881357,56.2464963724399,0.07128,0.00216,88.85600392045679
M&T Bank Corp,Financials,2022,56.2139273944167,90.830046615948,85.9021411505497,82.5223813904037,0.10640000000000001,0.01359,0.10923559735547189
MS&AD Insurance Group Holdings Inc,Financials,2022,62.1276956835086,83.7768651819039,69.4965368987336,49.6815401629539,0.052000000000000005,0.009000000000000001,0.28859531502584235
MSCI Inc,Financials,2022,64.5123298555337,72.6363417338393,64.3756562729871,59.1119198071403,-1.5530000000000002,0.2053,40.203933071375616
Macquarie Group Ltd,Financials,2022,86.6368486609917,93.95333151405,82.0790183993674,89.5467409855899,0.17344,0.013600000000000001,0.633225817554295
Man Group PLC,Financials,2022,77.1370721156197,71.2086871831281,79.9710770551265,80.8603274120516,0.1637,0.07053,0.11288438282851834
Manhattan Associates Inc,Information Technology,2022,31.5724344333477,21.8103845872833,52.7886064730271,16.2642476471163,0.927,0.37649,42.097504883373084
Manulife Financial Corp,Financials,2022,72.6101324086263,79.3670260498426,74.8556988158022,79.2434570305609,0.12539,0.0074,0.24971083001773642
Markel Group Inc,Financials,2022,38.3975275625049,16.2998338870432,28.4181050737342,62.394523609947,0.12439,0.0333,1.8605028450364094
Marketaxess Holdings Inc,Financials,2022,55.5628898665155,43.6600628080711,69.9113569777722,50.6348257050857,0.22515000000000002,0.1475,5.508804643617308
Marsh & McLennan Companies Inc,Financials,2022,63.2424690444289,65.3213956347031,60.4890836832365,73.1453819774737,0.34829,0.09779,1.9450850513706017
Marvell Technology Inc,Information Technology,2022,54.8152848577448,49.2797178632447,55.2493660071538,60.74173135462,0.08599,0.0599,11.515337809483844
Mastercard Inc,Financials,2022,52.5954135072799,77.5182616280383,73.3323768030043,63.634081141239,1.755,0.28600000000000003,9.422608079935685
Mediobanca Banca di Credito Finanziario SpA,Financials,2022,59.7979416979538,65.8642834942791,70.8022617006234,51.0988514647051,0.09349,0.01129,0.17824589943410538
MetLife Inc,Financials,2022,66.0407546122027,91.6696822413877,71.3769233512409,54.5462241770293,0.19579000000000002,0.0083,0.07118952716143773
Microchip Technology Inc,Information Technology,2022,63.9184637289103,69.5137405383187,72.377655349611,43.246465383464,0.5688,0.2059,2.9804869167724477
Micron Technology Inc,Information Technology,2022,68.7156826428974,63.1666974445793,78.1239456947335,59.8508308453494,-0.10339000000000001,-0.0745,1.4661746166651104
Microsoft Corp,Information Technology,2022,53.1294866911265,78.088197776603,87.3435748639814,92.368364460602,0.39329000000000003,0.1887,6.783958109688817
Microstrategy Inc,Information Technology,2022,15.0781213002317,2.18905472636816,27.2697510481332,8.44649343392009,0.21097362922014695,1.8357018841232076,39.69429973611022
Mitsubishi HC Capital Inc,Financials,2022,62.553327743692,67.5831614990161,63.4031021523104,66.0626886373383,0.08199999999999999,0.05505752916340653,0.6347546884044689
Mitsubishi UFJ Financial Group Inc,Financials,2022,58.1601819743428,88.1604803322676,74.1989750090515,72.3007958931176,0.065,0.003,0.06665499958476698
Mizrahi Tefahot Bank Ltd,Financials,2022,70.7525922420291,85.0556634435139,88.8630108308625,40.274231678487,0.191,0.0113,0.4742529454541107
Mizuho Financial Group Inc,Financials,2022,50.1390144188226,89.1090397722915,59.6075943630157,82.380754528835,0.061,0.003,0.03415301359311221
Monolithic Power Systems Inc,Information Technology,2022,51.7607361376176,38.1802721052128,56.2064447612527,60.7218737475055,0.3091,0.25579,12.414769493167178
Moody's Corp,Financials,2022,69.3190056162607,65.0855510625782,64.401429903026,78.5659927707497,0.62429,0.1258,4.888188300599097
Morgan Stanley,Financials,2022,39.7391610708272,78.8356097981897,73.5856895180841,59.0975839086306,0.094,0.0074,0.12821747705230743
Motorola Solutions Inc,Information Technology,2022,74.5768483506334,64.3264243496442,90.6595466280497,92.4404368133272,4.89759,0.1573,3.896451205889322
Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG,Financials,2022,77.7593924494157,94.3608675036324,87.7615831107997,82.2700549238029,0.1816,0.01609,0.19833812269686577
Murata Manufacturing Co Ltd,Information Technology,2022,77.73364819782,88.5696661451573,78.7801864493245,62.5130750938186,0.109,0.08929999999999999,5.5642966303316275
Mycronic AB (publ),Information Technology,2022,49.3446699385251,63.4555081255469,32.0393462459624,60.9654482068275,0.2,0.38142766432165026,11.191990076297284
NCC Group PLC,Information Technology,2022,59.8207383248314,22.4513503336778,68.481780031387,63.589538534447,0.066,0.29152329774214736,6.533377984673479
NEC Corp,Information Technology,2022,85.081744763982,72.4001048571322,94.2148654319551,81.0119432139781,0.073,0.0296,0.4877985819053418
NTT Data Group Corp,Information Technology,2022,73.0400598250476,69.9561846983485,85.6197743457587,63.1326904146672,0.11,0.032400000000000005,2.21381341379521
NVIDIA Corp,Information Technology,2022,74.4253144800765,66.8975020273221,72.3367296347194,88.2571299813301,0.99299,0.6045,18.609928797468353
Nasdaq Inc,Financials,2022,78.8518853247759,66.3585036559965,79.3830064623082,88.8449659007548,0.16879000000000002,0.05389,1.0387291787886295
NatWest Group PLC,Financials,2022,79.8115487334871,75.7450865571828,82.005783610105,85.0734241860204,0.121,0.0067,0.014405112969841734
National Australia Bank Ltd,Financials,2022,57.6727991647914,91.1477571130267,85.9661700873367,90.411922714081,0.13039,0.0074,0.18034383272844873
National Bank of Canada,Financials,2022,65.2671529119291,93.2956196100801,81.8934825782376,35.0246265444513,0.168,0.008199999999999999,0.24783142380590686
Nemetschek SE,Information Technology,2022,57.6929034096847,32.2643380094164,50.0916992438953,71.8989324669297,0.615,0.1438,37.21401302292901
NetApp Inc,Information Technology,2022,62.0495459441436,57.4963954869889,54.8270887617293,78.7238866337447,1.2318,0.124,1.850040446477898
Nice Ltd,Information Technology,2022,49.1558695450237,33.6839813910002,61.0110524413224,43.6170212765958,0.1826,0.11679,16.257169740348367
Nokia Oyj,Information Technology,2022,83.9006595223514,70.3451299218875,83.0761015404216,92.3975225225225,0.07681,0.03886,0.6335090380362665
Nomura Holdings Inc,Financials,2022,62.2695830747179,92.3792762380917,92.9579184969248,88.3964672112143,0.031,0.002,0.04804263696839062
Nomura Research Institute Ltd,Information Technology,2022,61.67156467334,57.8878777665431,66.2835460579175,58.7551141257537,0.207,0.09380000000000001,6.51888990265851
Nordea Bank Abp,Financials,2022,75.1975012414363,85.5089920619812,69.9094389329506,85.5349099099099,0.1606,0.0083,0.09549179621665013
Northern Trust Corp,Financials,2022,72.5826597486451,75.6202581331179,84.19513342921,62.0859325047379,0.1,0.008199999999999999,0.1158599929342214
