Company Name,GICS Sector Name,Year,ROA,ROE,Q_Ratio
Factset Research Systems Inc,Financials,2021,0.1668,0.4432,3.823081682104374
Fair Isaac Corp,Information Technology,2021,0.30149000000000004,-0.9942,10.367235046080745
Fairfax Financial Holdings Ltd,Financials,2021,0.0128,0.06939000000000001,0.5590353748568883
Fanuc Corp,Industrials,2021,0.125,0.105,3.780426756234223
Fast Retailing Co Ltd,Consumer Discretionary,2021,0.09599,0.204,20.96375266581624
Fastenal Co,Industrials,2021,0.2457,0.3503,5.958536147737765
Fastighets AB Balder,Real Estate,2021,0.0118,0.0323,4.178373492402781
FedEx Corp,Industrials,2021,0.06519,0.2241,0.5083515669465312
Federal Realty Investment Trust,Real Estate,2021,0.04759,0.1364,0.9965283855860421
Ferguson Enterprises Inc,Industrials,2021,0.14550000000000002,0.4421,1.3010640537971978
Ferrexpo PLC,Materials,2021,0.43049,0.52429,1.5834382462352388
Ferrovial SE,Industrials,2021,0.0073,0.045599999999999995,0.27452919981766744
Fidelity National Financial Inc,Financials,2021,0.0176,0.19760000000000003,1.3492100608881061
Fidelity National Information Services Inc,Financials,2021,0.05519,0.1082,0.6362526642687821
Fifth Third Bancorp,Financials,2021,0.0111,0.13699999999999998,0.10855840486695717
First Citizens BancShares Inc (Delaware),Financials,2021,0.0101,0.1115,0.6831334953932885
First Quantum Minerals Ltd,Materials,2021,0.042300000000000004,0.10169,5.389848224190367
First Solar Inc,Information Technology,2021,-0.005600000000000001,-0.0075,1.9352821570195369
FirstEnergy Corp,Utilities,2021,0.0301,0.146,0.5200687299015355
FirstGroup PLC,Industrials,2021,0.025738669285638893,0.10455,0.18248176048936154
Fiserv Inc,Financials,2021,0.0525,0.13609,0.765268307018325
Fisher & Paykel Healthcare Corporation Ltd,Health Care,2021,0.18019,0.23550000000000001,35.543757827698876
Flughafen Zuerich AG,Industrials,2021,0.0407,0.08130000000000001,1.6939144649467703
Ford Motor Co,Consumer Discretionary,2021,0.029689999999999998,0.166,0.18273259121855998
Fortescue Ltd,Materials,2021,0.21838999999999997,0.35347,14.432989794692618
Fortinet Inc,Information Technology,2021,0.1583,-6.4863,263.06290000681855
Fortis Inc,Utilities,2021,0.0218,0.06589,1.8628952905455756
Fortum Oyj,Utilities,2021,0.0179,0.1566,0.5787347805979588
Fortune Brands Innovations Inc,Industrials,2021,0.11789,0.32179,1.348243958468024
Franco-Nevada Corp,Materials,2021,0.10869,0.1121,19.533329403172246
Franklin Resources Inc,Financials,2021,0.0711,0.1635,0.470296694003692
Frasers Group PLC,Consumer Discretionary,2021,0.17106983059689465,0.21170000000000003,2.1754172097337485
Freeport-McMoRan Inc,Materials,2021,0.07150000000000001,0.23989000000000002,1.063050383770771
Fresenius Medical Care AG,Health Care,2021,0.026000000000000002,0.0684,0.6827916780639917
Fresenius SE & Co KGaA,Health Care,2021,0.018500000000000003,0.0696,0.70850871294569
Fresnillo PLC,Materials,2021,0.04429,0.07089000000000001,7.6788544558376035
Frontline Plc,Energy,2021,0.07589,0.17219,0.5822365550914468
Fuchs Se,Materials,2021,0.11419,0.15189,4.962624061916028
Fugro NV,Industrials,2021,0.045599999999999995,0.0932,0.5485430014319402
Fuji Electric Co Ltd,Industrials,2021,0.073,0.132,0.6582721554223784
Fujifilm Holdings Corp,Information Technology,2021,0.05628999999999999,0.069,0.9227679682072888
Fujikura Ltd,Industrials,2021,0.0066,0.022099999999999998,0.49714121189162996
Fujitsu Ltd,Information Technology,2021,0.055990000000000005,0.12,0.8305887274674216
Future PLC,Communication Services,2021,0.1104,0.20600000000000002,5.491230696167298
GEA Group AG,Industrials,2021,0.07689,0.20839,1.051727105561967
GN Store Nord A/S,Consumer Discretionary,2021,0.031,0.0784,2.056872445513335
GPT Group,Real Estate,2021,0.036000000000000004,0.0536,0.4481581493945941
GSK plc,Health Care,2021,0.0808,0.4385,1.1571319285751138
Galaxy Entertainment Group Ltd,Consumer Discretionary,2021,-0.025,-0.03178,7.087388103733044
Galp Energia SGPS SA,Energy,2021,0.0565,0.24428999999999998,1.2341024084165728
Games Workshop Group PLC,Consumer Discretionary,2021,1.1866718020470433,0.596,26.204839944588194
Garmin Ltd,Consumer Discretionary,2021,0.1272,0.1609,2.287967329210197
Gartner Inc,Information Technology,2021,0.12419000000000001,3.05279,3.6389336673545456
Geberit AG,Industrials,2021,0.1962,0.2608,8.335408050068985
Gecina SA,Real Estate,2021,0.0199,0.03189,0.41482807402745114
Gen Digital Inc,Information Technology,2021,0.15539,0.149,2.0543230982918046
Generac Holdings Inc,Industrials,2021,0.1073,0.24100000000000002,3.341327825096049
General Dynamics Corp,Industrials,2021,0.06669,0.18719000000000002,1.3205067890609674
General Electric Co,Industrials,2021,0.0149,0.07389,0.48479840430074506
General Mills Inc,Consumer Staples,2021,0.07669,0.24109000000000003,1.590180109438374
Genmab A/S,Health Care,2021,0.2011,0.2225,36.032689260841885
Genting Singapore Ltd,Consumer Discretionary,2021,0.0387,0.042800000000000005,2.3451397337975486
Genuine Parts Co,Consumer Discretionary,2021,0.077,0.32619,1.4827375704183579
Genus PLC,Health Care,2021,0.03146155499732607,0.01,2.7178295449702725
Georg Fischer AG,Industrials,2021,0.0739,0.18,1.6766684925447806
George Weston Ltd,Consumer Staples,2021,0.0298,0.2075,0.9465642707483375
Gerresheimer AG,Health Care,2021,0.04639,0.13009,1.0038721291164943
Getinge AB,Health Care,2021,0.06148,0.08900000000000001,1.4859737929731855
Getlink SE,Industrials,2021,0.025863558770556086,0.13439,0.8303139949099907
Gildan Activewear Inc,Consumer Discretionary,2021,0.1748,0.302,5.6194310976563955
Gilead Sciences Inc,Health Care,2021,0.13970000000000002,0.43329,1.7045295166017636
Givaudan SA,Materials,2021,0.04179,0.1174,4.061780241564674
Gjensidige Forsikring ASA,Financials,2021,0.0345,0.193,0.9166517447067822
Glanbia PLC,Consumer Staples,2021,0.07661,0.15963,2.006764374178853
Glencore PLC,Materials,2021,0.14519,0.4227,1.428349665321391
Global Payments Inc,Financials,2021,0.057,0.1072,0.5993490912502537
Globe Life Inc,Financials,2021,0.0292,0.134,0.4512262941042676
Goldman Sachs Group Inc,Financials,2021,0.0074,0.102,0.08064948361556638
Goodman Group,Real Estate,2021,0.07980000000000001,0.1033,2.858348582568133
Graco Inc,Industrials,2021,0.1866,0.2553,21.119349142017125
Grafton Group PLC,Industrials,2021,0.07475130973206562,0.13019,0.5919924510410695
Grainger PLC,Real Estate,2021,0.034390000000000004,0.0636,0.5543553103684666
Great Portland Estates PLC,Real Estate,2021,0.0103,0.0134,0.5021373697758896
Great-West Lifeco Inc,Financials,2021,0.0048,0.10300000000000001,0.18147501036899766
Greencore Group PLC,Consumer Staples,2021,0.03091319978774249,0.10310000000000001,0.22395264494440167
Greggs PLC,Consumer Discretionary,2021,0.12916,0.27491,6.1034061385717155
Grifols SA,Health Care,2021,0.01149,0.038,5.181378167595498
Groep Brussel Lambert NV,Financials,2021,-0.02187683839018496,-0.0337,0.43186396544024425
H & M Hennes & Mauritz AB,Consumer Discretionary,2021,0.0197,0.0644,2.4084639884795447
HCA Healthcare Inc,Health Care,2021,0.0965,-2.6897,2.8237543946722163
HEICO Corp,Industrials,2021,0.09259,0.1422,28.859407274474023
HICL Infrastructure PLC,Industrials,2021,0.40747580707305847,0.1207,3.553796262867051
HP Inc,Information Technology,2021,0.11109,-1.8778,0.6855680765449161
HSBC Holdings PLC,Financials,2021,0.00596,0.0915,0.052912924178047424
Halliburton Co,Energy,2021,0.0858,0.26678999999999997,1.5365143270242958
Halma PLC,Information Technology,2021,0.12169,0.193,13.220901128107053
Hammerson PLC,Real Estate,2021,0.0222,0.0393,0.09505369317271095
Hang Seng Bank Ltd,Financials,2021,0.0051,0.05135,0.3321605354277511
Hankyu Hanshin Holdings Inc,Industrials,2021,0.013999999999999999,0.025,0.3783526909504819
Hannover Rueck SE,Financials,2021,0.0166,0.1408,0.44271060860574457
Harbour Energy PLC,Energy,2021,0.01349,0.043890000000000005,2.0639855517006205
Hargreaves Lansdown PLC,Financials,2021,0.19390000000000002,0.4082,22.34312196469036
Hartford Insurance Group Inc,Financials,2021,0.1333,0.15839,0.3303945017815856
Harworth Group PLC,Real Estate,2021,0.0887117367634263,0.17620000000000002,0.2947913322121265
Hasbro Inc,Consumer Discretionary,2021,0.06389,0.20859000000000003,0.9064553382910735
Hays PLC,Industrials,2021,0.07806,0.18489,1.7096810560626199
Healthpeak Properties Inc,Real Estate,2021,0.03209,0.0756,0.8544756664226992
Heidelberg Materials AG,Materials,2021,0.04769,0.0999,0.6773292803930729
Heineken Holding NV,Consumer Staples,2021,0.17382266128088214,0.12888,1.2735079556837137
Heineken NV,Consumer Staples,2021,0.055990000000000005,0.15369,3.106305755269013
Helvetia Holding AG,Financials,2021,0.021517875118616508,0.11,0.21537057301240367
Henderson Land Development Co Ltd,Real Estate,2021,0.0269,0.041100000000000005,1.0418614267914168
Henkel AG & Co KGaA,Consumer Staples,2021,0.05049000000000001,0.08359,1.531284574172126
Henry Schein Inc,Health Care,2021,0.07759,0.193,1.25783488035901
Hera SpA,Utilities,2021,0.06377758745011479,0.1015,0.6978604619293368
Hermes International SCA,Consumer Discretionary,2021,0.2151,0.30829999999999996,54.18858542241826
Hershey Co,Consumer Staples,2021,0.1648,0.58119,4.337542504518295
Hess Corp,Energy,2021,0.10429000000000001,0.30839,2.015409386868859
Hexagon AB,Information Technology,2021,0.07934999999999999,0.13068,7.042481708660899
Hexpol AB,Materials,2021,0.5570492479511415,0.19539,8.136446006234776
Hikari Tsushin Inc,Industrials,2021,0.0645,0.203,3.5182264045387224
Hikma Pharmaceuticals PLC,Health Care,2021,0.09179,0.17699,4.624757840107445
Hill & Smith PLC,Materials,2021,0.0991058706589333,0.1998,1.2935065491641429
Hilton Food Group PLC,Consumer Staples,2021,0.27712953794887923,0.1955,2.531255197986493
Hiscox Ltd,Financials,2021,0.0030299999999999997,0.01684,0.7934554670563696
Hitachi Ltd,Industrials,2021,0.0453,0.14800000000000002,0.5297276355899017
Hochschild Mining PLC,Materials,2021,0.0034000000000000002,0.02879,0.5317483902989814
Hochtief AG,Industrials,2021,0.03283309318083725,0.49799,0.28179967833941705
Holcim AG,Materials,2021,0.0378,0.0787,0.7500673889226623
Holmen AB,Materials,2021,0.075,0.10789,1.264977438288295
Hologic Inc,Health Care,2021,0.16989,0.4393,2.027385958945895
Home Depot Inc,Consumer Discretionary,2021,0.23059000000000002,-255.2985,4.211133454234024
Honda Motor Co Ltd,Consumer Discretionary,2021,0.0308,0.07200000000000001,0.4099075230414683
Honeywell International Inc,Industrials,2021,0.09449,0.3275,2.313587383662786
Hong Kong Exchanges and Clearing Ltd,Financials,2021,0.025,0.20287,4.853433543626571
Hong Kong and China Gas Co Ltd,Utilities,2021,0.03149,0.0748,3.81330871453847
Hongkong Land Holdings Ltd,Real Estate,2021,0.018000000000000002,0.0229,0.5563296636599073
Hormel Foods Corp,Consumer Staples,2021,0.07689,0.138,1.8704271091377276
Hoshizaki Corp,Industrials,2021,0.094,0.08900000000000001,3.285802040036565
Host Hotels & Resorts Inc,Real Estate,2021,0.051390000000000005,0.09630000000000001,0.9353814951544542
Howden Joinery Group PLC,Industrials,2021,0.1832,0.4017,4.599977927404028
Howmet Aerospace Inc,Industrials,2021,0.0579,0.16679,1.5898967701774647
Hoya Corp,Health Care,2021,0.1782,0.221,9.101223093683592
Hubbell Inc,Industrials,2021,0.10769000000000001,0.2507,2.3328923018028354
Huhtamaki Oyj,Materials,2021,0.0556,0.006,1.154436486579097
Hulic Co Ltd,Real Estate,2021,0.054000000000000006,0.11900000000000001,2.525765901790829
Humana Inc,Health Care,2021,0.07339999999999999,0.2043,1.5060600830663105
Hunting PLC,Energy,2021,0.0078000000000000005,0.009300000000000001,0.39806497390824347
Huntington Bancshares Inc,Financials,2021,0.0125,0.132,0.11121862046898406
Husqvarna AB,Industrials,2021,0.0344,0.079,0.909352978366766
Hyatt Hotels Corp,Consumer Discretionary,2021,0.029300000000000003,0.1005,1.5507200394766325
ICL Group Ltd,Materials,2021,0.20589,0.47039000000000003,1.9917881085271631
IDEX Corp,Industrials,2021,0.11849,0.2116,3.1243131802046484
IDEXX Laboratories Inc,Health Care,2021,0.26199,0.7120000000000001,12.300289896558278
IG Group Holdings PLC,Financials,2021,0.5356679605184237,0.31879,3.489657170773998
IGM Financial Inc,Financials,2021,0.0475,0.092,0.8407060895773759
IMI PLC,Industrials,2021,0.11619,0.3234,1.6140230913618099
ING Groep NV,Financials,2021,0.0039000000000000003,0.0728,0.023718824918619225
IP Group PLC,Financials,2021,1.654628680320935,0.25758097863542434,1.9590665336359583
ITV PLC,Communication Services,2021,0.1216,0.321,0.3223891146872397
Iberdrola SA,Utilities,2021,0.029300000000000003,0.1047,0.7553552657293218
Idemitsu Kosan Co Ltd,Energy,2021,0.107,0.218,0.35209210086822956
Illinois Tool Works Inc,Industrials,2021,0.19260000000000002,0.9039,4.388092289826222
Illumina Inc,Health Care,2021,0.02459,0.03899,32.20110313323857
Imperial Brands PLC,Consumer Staples,2021,0.08356999999999999,0.41090000000000004,1.2732878220523371
Imperial Oil Ltd,Energy,2021,0.1696,0.3231,1.8011189194894348
Inchcape PLC,Consumer Discretionary,2021,0.051500000000000004,0.2051,0.7127604973887977
Incyte Corp,Health Care,2021,0.11560000000000001,0.153,3.0592841188676427
Industria de Diseno Textil SA,Consumer Discretionary,2021,0.14019,0.4445,7.847211122947855
Industrivarden AB,Financials,2021,-0.12922553456209845,-0.10374,1.0246476874501238
Indutrade AB,Industrials,2021,0.10550000000000001,0.2327,14.598752154214994
Inficon Holding AG,Information Technology,2021,0.2228,0.33399,11.78132443435712
Infineon Technologies AG,Information Technology,2021,0.102,0.1946,2.626882227874673
Informa PLC,Communication Services,2021,0.03189,0.05519,1.7428486835931958
Infratil Ltd,Financials,2021,0.06878999999999999,0.052469999999999996,1.4293916104058704
Inpex Corp,Energy,2021,0.252,0.127,1.0813829587519017
Insulet Corp,Health Care,2021,0.0086,0.0356,156.37790498902407
Insurance Australia Group Ltd,Financials,2021,0.0063,0.034300000000000004,0.43179934607443965
Intact Financial Corp,Financials,2021,0.14931555123383078,0.13429,2.417869650611078
Intel Corp,Information Technology,2021,0.0433,0.07639,0.5989830480552215
InterContinental Hotels Group PLC,Consumer Discretionary,2021,0.11439,-0.3301,2.8099875979519444
Interactive Brokers Group Inc,Financials,2021,0.011869578461474503,0.1564,0.8854748966579465
Intercontinental Exchange Inc,Financials,2021,0.015300000000000001,0.1308,0.2948564419143451
Intermediate Capital Group PLC,Financials,2021,0.06589,0.3019,1.0422036758317224
International Business Machines Corp,Information Technology,2021,0.06419,0.4077,1.0010952530439317
International Flavors & Fragrances Inc,Materials,2021,0.0378,0.07299,0.7524982434693993
International Paper Co,Materials,2021,0.0475,0.13289,0.5144884048316625
International Workplace Group Plc,Real Estate,2021,-0.08715505273089472,-0.5261,1.1822937851138016
Interpublic Group of Companies Inc,Communication Services,2021,0.055990000000000005,0.23879,0.6867475912220748
Interpump Group SpA,Industrials,2021,0.37098147503745105,0.172,6.402265135066082
Intertek Group PLC,Industrials,2021,0.0989,0.2889,6.628133767947522
Intesa Sanpaolo SpA,Financials,2021,0.0043,0.069,0.0505199068486297
Intuit Inc,Information Technology,2021,0.15560000000000002,0.25579999999999997,3.9425169368644983
Intuitive Surgical Inc,Health Care,2021,0.12779,0.14699,7.227577898065362
Invesco Ltd,Financials,2021,0.0248,0.05,0.27495738789117075
Investec PLC,Financials,2021,0.0092,0.1014,0.12059086079161348
Ipsen SA,Health Care,2021,0.16440000000000002,0.2866,4.67083006781959
Iron Mountain Inc,Real Estate,2021,0.03419,0.7014,0.8978707087302177
Israel Discount Bank Ltd,Financials,2021,0.00982,0.15077,0.16869046920973585
Isuzu Motors Ltd,Consumer Discretionary,2021,0.08199999999999999,0.114,0.8768434118371825
Itochu Corp,Industrials,2021,0.0703,0.218,1.1161419707390845
J B Hunt Transport Services Inc,Industrials,2021,0.1334,0.2858,2.3184479498552766
J D Wetherspoon PLC,Consumer Discretionary,2021,0.00949,0.06424,0.4048662218793504
J M Smucker Co,Consumer Staples,2021,0.059500000000000004,0.1183,1.0525081085680472
J Sainsbury PLC,Consumer Staples,2021,0.022099999999999998,0.078,0.32872981152520453
JD Sports Fashion PLC,Consumer Discretionary,2021,0.10830000000000001,0.41869,28.497069571716725
JFE Holdings Inc,Materials,2021,0.0579,0.157,0.21895502616059975
JPMorgan Chase & Co,Financials,2021,0.0097,0.1379,0.10730233283697192
Jabil Inc,Information Technology,2021,0.0608,0.314,0.46099099075924327
Jack Henry & Associates Inc,Financials,2021,0.1515,0.2687,5.215503427106766
Jacobs Solutions Inc,Industrials,2021,0.06129,0.14949,1.0369563181154577
James Hardie Industries PLC,Materials,2021,0.149,0.51859,3.768317330801588
Japan Airlines Co Ltd,Industrials,2021,-0.07929,-0.203,0.5060781155760044
Japan Exchange Group Inc,Financials,2021,0.0008,0.157,3.6448107452583653
Japan Tobacco Inc,Consumer Staples,2021,0.06761,0.12505,1.4209214259995278
Jardine Matheson Holdings Ltd,Industrials,2021,0.0316,0.0541,0.6641178428037591
Jeronimo Martins SGPS SA,Consumer Staples,2021,0.046790000000000005,0.21600000000000003,3.9540349636738106
John Wood Group PLC,Energy,2021,0.018000000000000002,0.009899999999999999,0.4578411181677029
Johnson Controls International PLC,Industrials,2021,0.0499,0.124,1.0424841998197258
Johnson Matthey PLC,Materials,2021,0.0565,0.1588,1.148132695035816
Julius Baer Gruppe AG,Financials,2021,0.0095,0.1613,0.33637155945351144
Juniper Networks Inc,Information Technology,2021,0.07059,0.14619,1.1121612698038963
Jupiter Fund Management PLC,Financials,2021,0.0482,0.07144,0.4625411795337131
Jyske Bank A/S,Financials,2021,0.0054,0.1039,0.09953621162388848
K+S AG,Materials,2021,0.16199000000000002,0.251,0.870194907176913
KDDI Corp,Communication Services,2021,0.06219,0.138,2.938447516848728
KGHM Polska Miedz SA,Materials,2021,0.1356,0.25579,1.2699297881777487
KLA Corp,Information Technology,2021,0.2803,1.3415000000000001,4.241620033837185
Kajima Corp,Industrials,2021,0.068,0.114,0.3461708141134886
Kansai Electric Power Co Inc,Utilities,2021,0.016,0.051,0.15798088453031223
Kao Corp,Consumer Staples,2021,0.05019,0.0888,1.76262393262826
Kawasaki Kisen Kaisha Ltd,Industrials,2021,0.516,1.165,0.7903558759273732
Kbc Groep NV,Financials,2021,0.008199999999999999,0.14,0.051668944380192657
Kellanova,Consumer Staples,2021,0.079,0.37799999999999995,1.3144933374675605
Keller Group PLC,Industrials,2021,0.07482854372785253,0.1588,0.6004994663151434
Kemira Oyj,Materials,2021,0.0724,0.16390000000000002,0.5774515388368214
Keppel Ltd,Industrials,2021,0.029300000000000003,0.07980000000000001,0.9000691490589903
Kering SA,Consumer Discretionary,2021,0.11529,0.2741,1.5370151185302139
Kerry Group PLC,Consumer Staples,2021,0.06599000000000001,0.1322,2.755227160278219
Kesko Oyj,Consumer Staples,2021,0.0849,0.23260000000000003,1.4725134758627678
Keurig Dr Pepper Inc,Consumer Staples,2021,0.046790000000000005,0.09570000000000001,4.797067022000371
KeyCorp,Financials,2021,0.0103,0.1324,0.08562285149099376
Keyence Corp,Information Technology,2021,0.19899999999999998,0.14800000000000002,24.30584910196664
Keyera Corp,Energy,2021,0.0393,0.1199,3.746450218742988
Kier Group PLC,Industrials,2021,0.03793000584377319,0.154,0.1419993064456924
Kikkoman Corp,Consumer Staples,2021,0.08263,0.11684,3.4635972130458974
Kimberly-Clark Corp,Consumer Staples,2021,0.10640000000000001,3.591,2.549502045659432
Kimco Realty Corp,Real Estate,2021,0.0222,0.0415,0.7348205267651595
Kinder Morgan Inc,Energy,2021,0.0375,0.0571,1.122759453960954
Kingfisher PLC,Consumer Discretionary,2021,0.0599,0.11039,0.3267673284858709
Kingspan Group PLC,Industrials,2021,0.09199,0.20829,5.088954777687427
Kinnevik AB,Financials,2021,-0.28638,-0.31156,0.3916068749467972
Kinross Gold Corp,Materials,2021,0.0181,0.031,0.7604086079392447
Kirin Holdings Co Ltd,Consumer Staples,2021,0.04366,0.11327,0.6319714955366902
Klepierre SA,Real Estate,2021,0.034390000000000004,0.08699,0.7302814776570836
Knorr Bremse AG,Industrials,2021,0.0666,0.2071,3.478066093971179
Kobe Bussan Co Ltd,Consumer Staples,2021,0.191,0.243,37.21118825184359
Komatsu Ltd,Industrials,2021,0.0553,0.109,1.363898341528631
Konami Group Corp,Communication Services,2021,0.10769000000000001,0.16899999999999998,2.5261015398232716
Kone Oyj,Industrials,2021,0.0823,0.25537,6.804152935930105
Konecranes Abp,Industrials,2021,0.04979,0.14639,1.746608575121012
Kongsberg Gruppen ASA,Industrials,2021,0.0672,0.20538,4.436829276700919
Koninklijke Ahold Delhaize NV,Consumer Staples,2021,0.0541,0.1752,1.3911344151206535
Koninklijke KPN NV,Communication Services,2021,0.06389,0.22929,0.34517138179194395
Koninklijke Philips NV,Health Care,2021,0.0274,0.061,0.25158029467814713
Koninklijke Vopak NV,Energy,2021,0.04179,0.09539,1.1999694866236572
Kroger Co,Consumer Staples,2021,0.0629,0.3189,0.6430755735747536
Kubota Corp,Industrials,2021,0.033010000000000005,0.08292999999999999,1.2938418295167522
Kuehne und Nagel International AG,Industrials,2021,0.19109,0.7653,4.94941223541749
Kyocera Corp,Information Technology,2021,0.04009,0.054000000000000006,1.0432509193961195
Kyowa Kirin Co Ltd,Health Care,2021,0.057,0.07023,3.8667919214223008
L'Oreal SA,Consumer Staples,2021,0.13470000000000001,0.23850000000000002,5.661957980099234
L'air Liquide Pour l'etude Et l'exploitation Des Procedes Georges Claude SA,Materials,2021,0.057300000000000004,0.122,2.77802882622288
L3Harris Technologies Inc,Industrials,2021,0.0732,0.13169,1.1825487992766375
LKQ Corp,Consumer Discretionary,2021,0.08679,0.1905,1.1853975700988453
LPL Financial Holdings Inc,Financials,2021,0.1072,0.17739999999999997,5.234374134580782
LVMH Moet Hennessy Louis Vuitton SE,Consumer Discretionary,2021,0.10839,0.2755,8.286646940506607
LY Corp,Communication Services,2021,0.011200000000000002,0.028999999999999998,7.1496706997504385
Labcorp Holdings Inc,Health Care,2021,0.09009,0.17928999999999998,1.0351488208939672
Lagercrantz Group AB,Information Technology,2021,0.1058,0.28019,12.293576535803588
Lam Research Corp,Information Technology,2021,0.28149,0.7568,3.3095544787187814
Lancashire Holdings Ltd,Financials,2021,-0.00074,-0.00246,0.8585786700436971
Land Securities Group PLC,Real Estate,2021,0.02919,0.0461,0.14941754987531655
Lanxess AG,Materials,2021,0.04299,0.12339,0.6278365570335306
Las Vegas Sands Corp,Consumer Discretionary,2021,-0.0436,-0.2332,1.6667485874222967
Lasertec Corp,Information Technology,2021,0.1671,0.397,88.16748765945916
Legal & General Group PLC,Financials,2021,0.0042,0.20679999999999998,0.03229277963002087
Legrand SA,Industrials,2021,0.0806,0.1856,2.3969699436634726
Leidos Holdings Inc,Industrials,2021,0.06919,0.2121,1.1000210007520466
Lennar Corp,Consumer Discretionary,2021,0.12960000000000002,0.20550000000000002,0.6786589395317196
Lennox International Inc,Industrials,2021,0.2126,-2.13387,3.3019217617892194
Leonardo SpA,Industrials,2021,0.0325,0.13619,0.14214770628714218
Linde PLC,Materials,2021,0.07679,0.1474,12.005937964954416
Link Real Estate Investment Trust,Real Estate,2021,0.029689999999999998,0.040190000000000003,2.6970088306632105
Lion Finance Group PLC,Financials,2021,0.0433,0.30901,0.8052689615829056
Live Nation Entertainment Inc,Communication Services,2021,0.01919,-0.623,0.9781737616844728
Lloyds Banking Group PLC,Financials,2021,0.008,0.09300000000000001,0.05270691309248513
Loblaw Companies Ltd,Consumer Staples,2021,0.06049,0.19789,2.0573972999600643
Lockheed Martin Corp,Industrials,2021,0.1105,0.56679,2.4110507235225036
Logitech International SA,Information Technology,2021,0.1929,0.33840000000000003,8.04939208204063
London Stock Exchange Group PLC,Financials,2021,0.0022,0.0713,91.05830186848178
Lonza Group AG,Health Care,2021,0.0649,0.10779999999999999,8.388931682174668
Lotus Bakeries NV,Consumer Staples,2021,0.38849217865687147,0.1891,19.368547386125243
Lowe's Companies Inc,Consumer Discretionary,2021,0.19768999999999998,-0.9158,2.7564963174476067
Lululemon Athletica Inc,Consumer Discretionary,2021,0.2225,0.3832,565.4879910155032
Lundin Mining Corp,Materials,2021,0.0611,0.10369,1.0034794445743356
M&T Bank Corp,Financials,2021,0.0106,0.0867,0.1247412512800227
M3 Inc,Health Care,2021,0.20620000000000002,0.27899999999999997,273.7732688650954
ME Group International PLC,Consumer Discretionary,2021,0.1026988732513713,0.29769,1.1572839103757564
MGM Resorts International,Consumer Discretionary,2021,-0.0255,-0.2026,0.2818029955673403
MONY Group PLC,Communication Services,2021,0.18589,0.3738,1.5367579105125095
MS&AD Insurance Group Holdings Inc,Financials,2021,0.016,0.083,0.22568035395217606
MSCI Inc,Financials,2021,0.1771,-1.3938,41.11307997446608
MTR Corp Ltd,Industrials,2021,0.034390000000000004,0.05929,1.6450238091821405
MTU Aero Engines AG,Industrials,2021,0.054290000000000005,0.1623,2.5696356336021737
Macquarie Group Ltd,Financials,2021,0.0148,0.1891,0.39872063523847145
Magna International Inc,Consumer Discretionary,2021,0.042,0.105,1.0457557823446653
Makita Corp,Industrials,2021,0.0712,0.092,2.1025253131892403
Man Group PLC,Financials,2021,0.2078,0.38627,0.05963984810751848
Manhattan Associates Inc,Information Technology,2021,0.3151,0.7326,27.884033787823014
Manulife Financial Corp,Financials,2021,0.0067,0.10589,0.1895829952238566
Marathon Petroleum Corp,Energy,2021,0.15410000000000001,0.50079,3.0737875776439765
Markel Group Inc,Financials,2021,0.0291,0.10300000000000001,1.7485727414161583
Marketaxess Holdings Inc,Financials,2021,0.15949,0.23600000000000002,6.528608522007121
Marks and Spencer Group PLC,Consumer Staples,2021,0.047,0.16359,0.2767610358583097
Marriott International Inc,Consumer Discretionary,2021,0.08650000000000001,2.19879,1.899237677999996
Marsh & McLennan Companies Inc,Financials,2021,0.0682,0.2113,1.8606259476102802
Marshalls PLC,Materials,2021,0.08130000000000001,0.14619,1.0261098640048723
Martin Marietta Materials Inc,Materials,2021,0.0528,0.1131,1.3995832789443496
Marubeni Corp,Industrials,2021,0.055490000000000005,0.23,0.47984581346521366
Marvell Technology Inc,Information Technology,2021,0.08169,0.11630000000000001,6.944703922169282
Masco Corp,Industrials,2021,0.16260000000000002,-8.4951,2.029196871102757
Mastercard Inc,Financials,2021,0.27079000000000003,1.5197900000000002,8.633622754900061
McCormick & Company Inc,Consumer Staples,2021,0.0525,0.15039,1.692235682536248
McDonald's Corp,Consumer Discretionary,2021,0.1439,-1.1909999999999998,3.826972778330366
Mckesson Corp,Health Care,2021,0.056900000000000006,-3.1853,0.8415280103636765
Mediobanca Banca di Credito Finanziario SpA,Financials,2021,0.0105,0.08369,0.10425205696341025
Medtronic PLC,Health Care,2021,0.0815,0.14439,1.1362986545560063
Melrose Industries PLC,Industrials,2021,0.021400000000000002,0.04089,8.0148835328154
MercadoLibre Inc,Consumer Discretionary,2021,0.0404,0.28699,316.4628699617708
Mercedes-Benz Group AG,Consumer Discretionary,2021,0.08960000000000001,0.30920000000000003,0.356691743341939
Merck & Co Inc,Health Care,2021,0.1769,0.45159,5.817954720723795
Merck KGaA,Health Care,2021,0.0931,0.185,3.866457035138046
MetLife Inc,Financials,2021,0.0078000000000000005,0.1173,0.08563466871749975
Meta Platforms Inc,Communication Services,2021,0.13189,0.18519,704.3642598751786
Metro Inc,Consumer Staples,2021,0.0683,0.14179,3.0195707741470277
Metso Oyj,Industrials,2021,0.0736,0.20170000000000002,7.7645661623101985
Mettler-Toledo International Inc,Health Care,2021,0.2642,9.18179,9.227231023423753
